annee,date_arrondie,sous_famille,categorie,prix_moyen
2023,2023-01-01,fruit exotique,Prix moyen du produit importé en magasin,486.7857142857143
2023,2023-01-01,fruit exotique,Prix moyen du produit local en magasin,661.039312039312
2023,2023-01-01,herbe aromatique,Prix moyen du produit local en magasin,216.78947368421052
2023,2023-01-01,légume frais : autres,Prix moyen du produit local en magasin,344.72222222222223
2023,2023-01-01,"légume vert, asperge",Prix moyen du produit importé en magasin,1066.4252873563219
2023,2023-01-01,"légume vert, asperge",Prix moyen du produit local en magasin,1025
2023,2023-01-01,"melon, pastèque",Prix moyen du produit importé en magasin,681
2023,2023-01-01,"melon, pastèque",Prix moyen du produit local en magasin,541.25
2023,2023-01-01,salade et tomate,Prix moyen du produit importé en magasin,812.7692307692307
2023,2023-01-01,salade et tomate,Prix moyen du produit local en magasin,1038.1923076923076
2023,2023-02-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,854.3802816901408
2023,2023-02-01,agrume,Prix moyen du produit importé en magasin,792.5083798882681
2023,2023-02-01,agrume,Prix moyen du produit local en magasin,709.0551948051948
2023,2023-02-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,462.58671586715866
2023,2023-02-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,398.92857142857144
2023,2023-02-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1030.0613496932515
2023,2023-02-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,889.1554252199413
2023,2023-02-01,"banane, kiwi",Prix moyen du produit local en magasin,698.991452991453
2023,2023-02-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,411.5132743362832
2023,2023-02-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,640.4659090909091
2023,2023-02-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,796.0966767371601
2023,2023-02-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,708.6278409090909
2023,2023-02-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,675.5434782608696
2023,2023-02-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,486.8705501618123
2023,2023-02-01,fruit exotique,Prix moyen du produit importé en magasin,532.2631578947369
2023,2023-02-01,fruit exotique,Prix moyen du produit local en magasin,574.7136363636364
2023,2023-02-01,herbe aromatique,Prix moyen du produit local en magasin,213.23076923076923
2023,2023-02-01,légume frais : autres,Prix moyen du produit local en magasin,377
2023,2023-02-01,"légume vert, asperge",Prix moyen du produit importé en magasin,962.4615384615385
2023,2023-02-01,"melon, pastèque",Prix moyen du produit importé en magasin,589.9833333333333
2023,2023-02-01,"melon, pastèque",Prix moyen du produit local en magasin,515.7483870967742
2023,2023-02-01,salade et tomate,Prix moyen du produit importé en magasin,820.6282051282051
2023,2023-02-01,salade et tomate,Prix moyen du produit local en magasin,971.1813186813187
2023,2023-03-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,771.0747663551402
2023,2023-03-01,agrume,Prix moyen du produit importé en magasin,794.2958801498128
2023,2023-03-01,agrume,Prix moyen du produit local en magasin,724.547131147541
2023,2023-03-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,419.030303030303
2023,2023-03-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,359.1111111111111
2023,2023-03-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1044.7205542725173
2023,2023-03-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,936.7120622568093
2023,2023-03-01,"banane, kiwi",Prix moyen du produit local en magasin,638.9465648854962
2023,2023-03-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,331.48993288590606
2023,2023-03-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,609.3131868131868
2023,2023-03-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,831.91
2023,2023-03-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,766.6122840690979
2023,2023-03-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,594.1612903225806
2023,2023-03-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,497.3560606060606
2023,2023-03-01,fruit exotique,Prix moyen du produit importé en magasin,490.90909090909093
2023,2023-03-01,fruit exotique,Prix moyen du produit local en magasin,588.8571428571429
2023,2023-03-01,herbe aromatique,Prix moyen du produit local en magasin,254.78571428571428
2023,2023-03-01,légume frais : autres,Prix moyen du produit local en magasin,398.8888888888889
2023,2023-03-01,"légume vert, asperge",Prix moyen du produit importé en magasin,959.4791666666666
2023,2023-03-01,"légume vert, asperge",Prix moyen du produit local en magasin,1066.8333333333333
2023,2023-03-01,"melon, pastèque",Prix moyen du produit importé en magasin,664.65
2023,2023-03-01,"melon, pastèque",Prix moyen du produit local en magasin,609.5602409638554
2023,2023-03-01,salade et tomate,Prix moyen du produit importé en magasin,847.0144927536232
2023,2023-03-01,salade et tomate,Prix moyen du produit local en magasin,1006.0791666666667
2023,2023-04-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,922.5961538461538
2023,2023-04-01,agrume,Prix moyen du produit importé en magasin,767.5757575757576
2023,2023-04-01,agrume,Prix moyen du produit local en magasin,620.910514541387
2023,2023-04-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,393.8695652173913
2023,2023-04-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,642
2023,2023-04-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,980.8551136363636
2023,2023-04-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,762.1160714285714
2023,2023-04-01,"banane, kiwi",Prix moyen du produit local en magasin,656.7047619047619
2023,2023-04-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,334.01075268817203
2023,2023-04-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,623.1292517006802
2023,2023-04-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,808.9385474860335
2023,2023-04-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,737.6675900277008
2023,2023-04-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,673
2023,2023-04-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,384.8858024691358
2023,2023-04-01,fruit exotique,Prix moyen du produit importé en magasin,572
2023,2023-04-01,fruit exotique,Prix moyen du produit local en magasin,533.7454545454545
2023,2023-04-01,herbe aromatique,Prix moyen du produit local en magasin,265.7692307692308
2023,2023-04-01,légume frais : autres,Prix moyen du produit local en magasin,367
2023,2023-04-01,"légume vert, asperge",Prix moyen du produit importé en magasin,864.5616438356165
2023,2023-04-01,"légume vert, asperge",Prix moyen du produit local en magasin,901.6666666666666
2023,2023-04-01,"melon, pastèque",Prix moyen du produit importé en magasin,657.6744186046511
2023,2023-04-01,"melon, pastèque",Prix moyen du produit local en magasin,569.463687150838
2023,2023-04-01,salade et tomate,Prix moyen du produit importé en magasin,808.8870967741935
2023,2023-04-01,salade et tomate,Prix moyen du produit local en magasin,992.7035175879397
2023,2023-05-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,1011.1290322580645
2023,2023-05-01,agrume,Prix moyen du produit importé en magasin,875.3482758620689
2023,2023-05-01,agrume,Prix moyen du produit local en magasin,616.9485294117648
2023,2023-05-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,357.7283950617284
2023,2023-05-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,572.7272727272727
2023,2023-05-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1007.1234866828087
2023,2023-05-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,798.136563876652
2023,2023-05-01,"banane, kiwi",Prix moyen du produit local en magasin,635.702479338843
2023,2023-05-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,330.546218487395
2023,2023-05-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,589.2615384615384
2023,2023-05-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,825.9114583333334
2023,2023-05-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,730.8552971576228
2023,2023-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,790.1323529411765
2023,2023-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,529.0939597315436
2023,2023-05-01,fruit exotique,Prix moyen du produit importé en magasin,591.2631578947369
2023,2023-05-01,fruit exotique,Prix moyen du produit local en magasin,535.643153526971
2023,2023-05-01,herbe aromatique,Prix moyen du produit local en magasin,272.90909090909093
2023,2023-05-01,légume frais : autres,Prix moyen du produit local en magasin,381.59090909090907
2023,2023-05-01,"légume vert, asperge",Prix moyen du produit importé en magasin,872.974358974359
2023,2023-05-01,"légume vert, asperge",Prix moyen du produit local en magasin,963.6363636363636
2023,2023-05-01,"melon, pastèque",Prix moyen du produit importé en magasin,660.8695652173913
2023,2023-05-01,"melon, pastèque",Prix moyen du produit local en magasin,580.8539823008849
2023,2023-05-01,salade et tomate,Prix moyen du produit importé en magasin,950.445652173913
2023,2023-05-01,salade et tomate,Prix moyen du produit local en magasin,1000.4871794871794
2023,2023-06-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,809.8979591836735
2023,2023-06-01,agrume,Prix moyen du produit importé en magasin,632.5674325674325
2023,2023-06-01,agrume,Prix moyen du produit local en magasin,628.1270417422868
2023,2023-06-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,338.7487244897959
2023,2023-06-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,513.780487804878
2023,2023-06-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1127.1388550548113
2023,2023-06-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,843.309739222991
2023,2023-06-01,"banane, kiwi",Prix moyen du produit local en magasin,679.3550135501355
2023,2023-06-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,293.896
2023,2023-06-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,555.2552083333334
2023,2023-06-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,770.3905191873589
2023,2023-06-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,704.8874755381605
2023,2023-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,546.1488549618321
2023,2023-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,435.2730582524272
2023,2023-06-01,fruit exotique,Prix moyen du produit importé en magasin,775.4736842105264
2023,2023-06-01,fruit exotique,Prix moyen du produit local en magasin,692.1811846689895
2023,2023-06-01,herbe aromatique,Prix moyen du produit local en magasin,263
2023,2023-06-01,légume frais : autres,Prix moyen du produit local en magasin,375.05389221556885
2023,2023-06-01,"légume vert, asperge",Prix moyen du produit importé en magasin,901.5278810408922
2023,2023-06-01,"légume vert, asperge",Prix moyen du produit local en magasin,995
2023,2023-06-01,"melon, pastèque",Prix moyen du produit importé en magasin,731.8170212765957
2023,2023-06-01,"melon, pastèque",Prix moyen du produit local en magasin,658.4454545454546
2023,2023-06-01,salade et tomate,Prix moyen du produit importé en magasin,941.0769230769231
2023,2023-06-01,salade et tomate,Prix moyen du produit local en magasin,918.41341991342
2023,2023-07-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,756.639344262295
2023,2023-07-01,agrume,Prix moyen du produit importé en magasin,698.2138275124732
2023,2023-07-01,agrume,Prix moyen du produit local en magasin,714.5868785238339
2023,2023-07-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,342.0379609544469
2023,2023-07-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,494.2647058823529
2023,2023-07-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1115.5614871306007
2023,2023-07-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,673.144616607072
2023,2023-07-01,"banane, kiwi",Prix moyen du produit local en magasin,715.1543942992874
2023,2023-07-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,412.4407894736842
2023,2023-07-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,584.1293800539083
2023,2023-07-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,760.9015617605301
2023,2023-07-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,671.500599760096
2023,2023-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,493.02114803625375
2023,2023-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,434.45864661654133
2023,2023-07-01,fruit exotique,Prix moyen du produit importé en magasin,904.3787878787879
2023,2023-07-01,fruit exotique,Prix moyen du produit local en magasin,720.839393939394
2023,2023-07-01,herbe aromatique,Prix moyen du produit local en magasin,210.45454545454547
2023,2023-07-01,légume frais : autres,Prix moyen du produit local en magasin,374.65813953488373
