annee,variete,commune,import,local
2021,Poireau,Nouméa,813.8991150442478,952.0598958333334
2021,Poireau,Païta,970.1234567901234,1000.2727272727273
2021,Poivron,Bourail,1110.6153846153845,910.8076923076923
2021,Poivron,Dumbéa,994.9132743362832,976.1507936507936
2021,Poivron,Koné,1078.7628865979382,888.9
2021,Poivron,La Foa,1052.7378640776699,867.6470588235294
2021,Poivron,Mont-Dore,1061.9087523277467,1057.0594713656387
2021,Poivron,Nouméa,992.9298245614035,965.0249056603774
2021,Poivron,Païta,1000.7528409090909,996.565934065934
2021,Pomme,Bourail,370.66,NA
2021,Pomme,Dumbéa,387.23466257668713,NA
2021,Pomme,Koné,349.5308988764045,NA
2021,Pomme,Koumac,387.6470588235294,NA
2021,Pomme,La Foa,399.8344370860927,NA
2021,Pomme,Mont-Dore,395.42487479131887,NA
2021,Pomme,Nouméa,410.08421317244847,NA
2021,Pomme,Païta,404.1214392803598,NA
2021,Pomme De Terre,Bourail,NA,307.11009174311926
2021,Pomme De Terre,Dumbéa,257.5,308.94974003466206
2021,Pomme De Terre,Koné,NA,306.219806763285
2021,Pomme De Terre,La Foa,NA,300.6349206349206
2021,Pomme De Terre,Mont-Dore,NA,321.9277528649726
2021,Pomme De Terre,Nouméa,NA,307.76759218451593
2021,Pomme De Terre,Païta,NA,324.0050314465409
2021,Pomme De Terre,Poindimié,NA,290.0731707317073
2021,Potimarron,Bourail,NA,472.6470588235294
2021,Potimarron,Dumbéa,NA,489.75409836065575
2021,Potimarron,Koné,NA,473.8095238095238
2021,Potimarron,La Foa,NA,473.2692307692308
2021,Potimarron,Mont-Dore,NA,462
2021,Potimarron,Nouméa,NA,626.8120805369127
2021,Potimarron,Païta,NA,430.75
2021,Potiron,Dumbéa,NA,506.3636363636364
2021,Potiron,Mont-Dore,NA,592.1428571428571
2021,Potiron,Nouméa,NA,591.1797752808989
2021,Potiron,Païta,NA,595
2021,Prune,Bourail,751.9565217391304,NA
2021,Prune,Dumbéa,756.0360360360361,NA
2021,Prune,Koné,695.9677419354839,NA
2021,Prune,La Foa,836,NA
2021,Prune,Mont-Dore,812.6605504587156,NA
2021,Prune,Nouméa,715.5730659025788,NA
2021,Prune,Païta,776.25,NA
2021,Pêche,Dumbéa,796.1428571428571,NA
2021,Pêche,Mont-Dore,782.7173913043479,NA
2021,Pêche,Nouméa,763.75,NA
2021,Pêche,Païta,774.1964285714286,NA
2021,Radis,Bourail,NA,445.27027027027026
2021,Radis,Dumbéa,465,453.5514705882353
2021,Radis,Koné,NA,453
2021,Radis,La Foa,NA,416.5625
2021,Radis,Mont-Dore,496.6666666666667,469.5967741935484
2021,Radis,Nouméa,559.7471910112359,453.69251336898395
2021,Radis,Païta,991.5151515151515,435
2021,Raisin,Bourail,907.0189873417721,NA
2021,Raisin,Dumbéa,873.8888888888889,NA
2021,Raisin,Koné,864.0254777070064,NA
2021,Raisin,La Foa,895.4025974025974,NA
2021,Raisin,Mont-Dore,877.6124721603563,NA
2021,Raisin,Nouméa,887.8411016949152,NA
2021,Raisin,Païta,961.2931034482758,NA
2021,Salade,Bourail,NA,668.4588235294118
2021,Salade,Dumbéa,NA,670.5411255411256
2021,Salade,Koné,NA,461.1842105263158
2021,Salade,Koumac,NA,599.8888888888889
2021,Salade,La Foa,NA,453.98148148148147
2021,Salade,Mont-Dore,NA,722.16796875
2021,Salade,Nouméa,831.9354838709677,612.6045627376426
2021,Salade,Païta,525,655.188679245283
2021,Salade,Poindimié,NA,948.5714285714286
2021,Squash,Bourail,NA,308.7142857142857
2021,Squash,Dumbéa,321.5769230769231,313.82911392405066
2021,Squash,Koné,NA,292.3255813953488
2021,Squash,Koumac,NA,460
2021,Squash,La Foa,NA,183.25
2021,Squash,Mont-Dore,NA,291.6666666666667
2021,Squash,Nouméa,792.1120689655172,315.71847507331375
2021,Squash,Païta,296.94444444444446,285.27777777777777
2021,Squash,Poindimié,NA,450
2021,Taro,Bourail,NA,849.2765957446809
2021,Taro,Dumbéa,NA,863.6239316239316
2021,Taro,Koné,NA,792.2680412371134
2021,Taro,Koumac,NA,745.3125
2021,Taro,La Foa,NA,864.3243243243244
2021,Taro,Mont-Dore,NA,911.491935483871
2021,Taro,Nouméa,NA,877.9819277108434
2021,Taro,Païta,NA,863.5227272727273
2021,Tomate,Bourail,872.3448275862069,1049.2777777777778
2021,Tomate,Dumbéa,578.4274193548387,1109.921686746988
2021,Tomate,Koné,940.1,1187.5504587155963
2021,Tomate,Koumac,NA,1648.3809523809523
2021,Tomate,La Foa,675.6944444444445,966.1904761904761
2021,Tomate,Mont-Dore,641.9,757.6160337552743
2021,Tomate,Nouméa,496.969696969697,854.5559284116331
2021,Tomate,Païta,703.6842105263158,615.511811023622
2021,Tomate,Poindimié,NA,712.2222222222222
2021,Échalote,Bourail,910,NA
2021,Échalote,Dumbéa,932,NA
2021,Échalote,Koné,936.2692307692307,NA
2021,Échalote,La Foa,916.0576923076923,NA
2021,Échalote,Mont-Dore,965.5882352941177,NA
2021,Échalote,Nouméa,954.1021739130434,NA
2021,Échalote,Païta,980.6976744186046,NA
2022,Agrume : Autres,Dumbéa,495,538.125
2022,Agrume : Autres,Koné,NA,475
2022,Agrume : Autres,Mont-Dore,495,885
2022,Agrume : Autres,Nouméa,495,628.9285714285714
2022,Ail,Bourail,561.4705882352941,NA
2022,Ail,Dumbéa,441.1142857142857,NA
2022,Ail,Koné,401.6666666666667,NA
2022,Ail,La Foa,573.8888888888889,NA
2022,Ail,Mont-Dore,440.8881578947368,NA
2022,Ail,Nouméa,476.73512476007676,NA
2022,Ail,Païta,530.175925925926,NA
2022,Ananas,Bourail,NA,728.3921568627451
2022,Ananas,Dumbéa,619.5172413793103,765.6398305084746
2022,Ananas,Koné,NA,738.1481481481482
2022,Ananas,La Foa,NA,740.0208333333334
2022,Ananas,Mont-Dore,802,830.2844036697247
2022,Ananas,Nouméa,672.2368421052631,800.8316100443132
2022,Ananas,Païta,695,863.2027027027027
2022,Asperge,Koné,1755,NA
2022,Asperge,Nouméa,2593.1304347826085,NA
2022,Asperge,Païta,3165,NA
2022,Aubergine,Bourail,369.72093023255815,641.4705882352941
2022,Aubergine,Dumbéa,718.1481481481482,704.8965517241379
2022,Aubergine,Koné,669.625,495
2022,Aubergine,La Foa,673.8235294117648,641.9230769230769
2022,Aubergine,Mont-Dore,788.1481481481482,742.1987179487179
2022,Aubergine,Nouméa,655.1970802919708,683.2961918194641
2022,Aubergine,Païta,880,653.5762711864406
2022,Avocat,Bourail,908.8571428571429,829.8965517241379
2022,Avocat,Dumbéa,786.144578313253,915.8510638297872
2022,Avocat,Koné,772.8571428571429,771.7647058823529
2022,Avocat,La Foa,883.5365853658536,712.1428571428571
2022,Avocat,Mont-Dore,790.8196721311475,1023.6864406779661
2022,Avocat,Nouméa,817.4397590361446,1011.0790960451977
2022,Avocat,Païta,922.8947368421053,1061.530612244898
2022,Banane,Bourail,NA,825.3125
2022,Banane,Dumbéa,NA,833.7344398340249
2022,Banane,Koné,NA,758.0769230769231
2022,Banane,La Foa,NA,799.7368421052631
2022,Banane,Mont-Dore,NA,845.6190476190476
2022,Banane,Nouméa,3995,833.9781591263651
2022,Banane,Païta,NA,791.0215053763441
2022,Banane Poingo,Boulouparis,NA,975
2022,Banane Poingo,Bourail,NA,970
2022,Banane Poingo,Dumbéa,NA,928.7727272727273
2022,Banane Poingo,Koné,NA,525
2022,Banane Poingo,La Foa,NA,807.7272727272727
2022,Banane Poingo,Mont-Dore,NA,993.5
2022,Banane Poingo,Nouméa,NA,922.7732342007434
2022,Banane Poingo,Païta,NA,924.4444444444445
2022,Banane Verte,Boulouparis,NA,645
2022,Banane Verte,Dumbéa,NA,677.6785714285714
2022,Banane Verte,Nouméa,NA,695
2022,Basilic,Bourail,NA,193.15151515151516
2022,Basilic,Dumbéa,NA,177.08955223880596
2022,Basilic,Koné,NA,182
2022,Basilic,La Foa,NA,198.86363636363637
2022,Basilic,Mont-Dore,NA,170.63829787234042
2022,Basilic,Nouméa,NA,188.53311258278146
2022,Basilic,Païta,NA,169
2022,Betterave,Bourail,591.5625,NA
2022,Betterave,Dumbéa,632.6948051948052,940
2022,Betterave,Koné,547.8571428571429,NA
2022,Betterave,La Foa,595.0980392156863,NA
2022,Betterave,Mont-Dore,658.2857142857143,848
2022,Betterave,Nouméa,660.2464788732394,872.741935483871
2022,Betterave,Païta,727.5,940
2022,Brocoli,Bourail,905.8055555555555,NA
2022,Brocoli,Dumbéa,1006.5871559633027,916.1538461538462
2022,Brocoli,Koné,908.1555555555556,NA
2022,Brocoli,La Foa,1050.8088235294117,NA
2022,Brocoli,Mont-Dore,1006.6907894736842,1058.2456140350878
2022,Brocoli,Nouméa,1035.902390438247,1063.5454545454545
2022,Brocoli,Païta,1110.2380952380952,791.4516129032259
2022,Carotte,Boulouparis,NA,530
2022,Carotte,Bourail,352.1666666666667,473.0769230769231
2022,Carotte,Dumbéa,337.28110599078343,418.92105263157896
2022,Carotte,Koné,337.962962962963,440
2022,Carotte,La Foa,364,421.4516129032258
2022,Carotte,Mont-Dore,374.7345132743363,399.36893203883494
2022,Carotte,Nouméa,383.5148669796557,408.6122082585278
2022,Carotte,Païta,403.5,437.56
2022,Cerise,Dumbéa,2995,NA
2022,Cerise,Nouméa,6381.315789473684,NA
2022,Cerise,Païta,5310.357142857143,NA
2022,Champignon,Bourail,NA,3509.777777777778
2022,Champignon,Dumbéa,NA,3347.195767195767
2022,Champignon,Koné,NA,3783.438596491228
2022,Champignon,Koumac,NA,3865.3333333333335
2022,Champignon,La Foa,NA,3193.3333333333335
2022,Champignon,Mont-Dore,NA,3419.8260869565215
2022,Champignon,Nouméa,NA,3508.5012285012285
2022,Champignon,Pouembout,NA,3800
2022,Chou : Autres,Bourail,505,NA
2022,Chou : Autres,Dumbéa,1233,NA
2022,Chou : Autres,Koné,995,NA
2022,Chou : Autres,Mont-Dore,1221.3636363636363,520
2022,Chou : Autres,Nouméa,1025.4166666666667,523.4615384615385
2022,Chou : Autres,Païta,1353.3333333333333,475
2022,Chou De Chine,Boulouparis,582,NA
2022,Chou De Chine,Bourail,NA,559.6078431372549
2022,Chou De Chine,Dumbéa,639.8832116788321,625.8785249457701
2022,Chou De Chine,Koné,NA,718.7307692307693
2022,Chou De Chine,La Foa,NA,606.5625
2022,Chou De Chine,Mont-Dore,677.829268292683,662.104
2022,Chou De Chine,Nouméa,678.6415094339623,643.9813849590469
2022,Chou De Chine,Païta,669.9180327868852,625.9825581395348
2022,Chou De Chine,Poindimié,NA,872.5
2022,Chou Rouge,Bourail,526,490.8333333333333
2022,Chou Rouge,Dumbéa,596.6193181818181,527.1
2022,Chou Rouge,Koné,559.6428571428571,450
2022,Chou Rouge,La Foa,519.7,250
2022,Chou Rouge,Mont-Dore,622.8512396694215,630.9666666666667
2022,Chou Rouge,Nouméa,662.5033707865168,698.8933823529412
2022,Chou Rouge,Païta,582.3809523809524,591.5
2022,Chou Vert,Boulouparis,420,NA
2022,Chou Vert,Bourail,525.9756097560976,494.1304347826087
2022,Chou Vert,Dumbéa,515.1162790697674,508.2010582010582
2022,Chou Vert,Koné,475.5769230769231,516.5
2022,Chou Vert,La Foa,491.16279069767444,464.07894736842104
2022,Chou Vert,Mont-Dore,527.345971563981,524.547619047619
2022,Chou Vert,Nouméa,526.875,513.2082644628099
2022,Chou Vert,Païta,506.7857142857143,532.3076923076923
2022,Chou-Fleur,Bourail,995,735
2022,Chou-Fleur,Dumbéa,942.6408450704225,858.203125
2022,Chou-Fleur,Koné,NA,475
2022,Chou-Fleur,La Foa,NA,1295
2022,Chou-Fleur,Mont-Dore,963.0722891566265,917.7333333333333
2022,Chou-Fleur,Nouméa,964.1258907363421,1041.111111111111
2022,Chou-Fleur,Païta,982.0612244897959,827.2
2022,Chouchoute,Bourail,NA,309.3939393939394
2022,Chouchoute,Dumbéa,NA,364.60795454545456
2022,Chouchoute,Koné,NA,420
2022,Chouchoute,La Foa,NA,307.89473684210526
2022,Chouchoute,Mont-Dore,NA,337.9586776859504
2022,Chouchoute,Nouméa,NA,366.9955849889625
2022,Chouchoute,Païta,NA,328.48837209302326
2022,"Ciboulette, Oignon Vert",Boulouparis,NA,220
2022,"Ciboulette, Oignon Vert",Bourail,NA,195
2022,"Ciboulette, Oignon Vert",Dumbéa,NA,183.29032258064515
2022,"Ciboulette, Oignon Vert",Koné,NA,211.25
2022,"Ciboulette, Oignon Vert",La Foa,NA,199.33333333333334
2022,"Ciboulette, Oignon Vert",Mont-Dore,NA,168.05263157894737
2022,"Ciboulette, Oignon Vert",Nouméa,NA,212.63452914798205
2022,"Ciboulette, Oignon Vert",Païta,NA,177.2941176470588
2022,"Citron, Lime",Boulouparis,1105,NA
2022,"Citron, Lime",Bourail,791.25,733.7380952380952
2022,"Citron, Lime",Dumbéa,700.2844036697247,715.4194630872483
2022,"Citron, Lime",Koné,NA,600.7777777777778
2022,"Citron, Lime",La Foa,NA,644.3181818181819
2022,"Citron, Lime",Mont-Dore,736.965811965812,757.8322784810126
2022,"Citron, Lime",Nouméa,1425.446153846154,739.8210075026795
2022,"Citron, Lime",Païta,796.4929577464789,703.7549019607843
2022,Citrouille,Bourail,NA,312.780487804878
2022,Citrouille,Dumbéa,331.125,355.0948275862069
2022,Citrouille,Koné,NA,306.07142857142856
2022,Citrouille,La Foa,NA,346.54901960784315
2022,Citrouille,Mont-Dore,380,364.29007633587787
2022,Citrouille,Nouméa,407.0740740740741,369.4094616639478
2022,Citrouille,Païta,495,381.6808510638298
2022,Combawa,Bourail,NA,428.05555555555554
2022,Combawa,Dumbéa,NA,851.4634146341464
2022,Combawa,Koné,NA,859.1666666666666
2022,Combawa,La Foa,NA,635.7142857142857
2022,Combawa,Mont-Dore,NA,884.7058823529412
2022,Combawa,Nouméa,NA,664.1520467836257
2022,Combawa,Païta,NA,620
2022,Concombre,Boulouparis,395,NA
2022,Concombre,Bourail,NA,284.3541666666667
2022,Concombre,Dumbéa,452.93055555555554,345.23308270676694
2022,Concombre,Koné,NA,337.5
2022,Concombre,Koumac,NA,397.35897435897436
2022,Concombre,La Foa,NA,246.58536585365854
2022,Concombre,Mont-Dore,430.1056338028169,343.5444444444444
2022,Concombre,Nouméa,424.510582010582,338.50081566068513
2022,Concombre,Païta,433.6170212765957,384.94573643410854
2022,Corossol,Dumbéa,753.8,NA
2022,Corossol,La Foa,950,NA
2022,Corossol,Mont-Dore,929,NA
2022,Corossol,Nouméa,756.6774193548387,NA
2022,Corossol,Païta,825,NA
2022,Courgette,Bourail,728.5681818181819,785.3
2022,Courgette,Dumbéa,666.7142857142857,711.9577464788732
2022,Courgette,Koné,819.3181818181819,827.25
2022,Courgette,La Foa,737.0930232558139,808.75
2022,Courgette,Mont-Dore,588.918918918919,730.1904761904761
2022,Courgette,Nouméa,670.859872611465,696.4718981972428
2022,Courgette,Païta,591.4705882352941,720.7948717948718
2022,Cresson,Bourail,NA,194.90196078431373
2022,Cresson,Dumbéa,NA,185
2022,Cresson,Koné,NA,249.375
2022,Cresson,La Foa,NA,197.1
2022,Cresson,Mont-Dore,NA,199.79381443298968
2022,Cresson,Nouméa,NA,234.63286713286712
2022,Cresson,Païta,NA,485
2022,Céleri,Bourail,NA,719.3243243243244
2022,Céleri,Dumbéa,752.4731182795699,679.1363636363636
2022,Céleri,Koné,NA,787.7777777777778
2022,Céleri,La Foa,NA,705.5952380952381
2022,Céleri,Mont-Dore,850.0649350649351,760.5281690140845
2022,Céleri,Nouméa,796.5097402597403,739.7174447174447
2022,Céleri,Païta,832.8571428571429,799
2022,Endive,Bourail,NA,1111.8478260869565
2022,Endive,Dumbéa,800.1739130434783,964.7752808988764
2022,Endive,Koné,NA,995
2022,Endive,La Foa,NA,1130.608695652174
2022,Endive,Mont-Dore,435.4166666666667,995
2022,Endive,Nouméa,528.3763837638377,976.2655601659751
2022,Endive,Païta,412.22222222222223,1107
2022,Framboise,Dumbéa,7345.833333333334,NA
2022,Framboise,Mont-Dore,6973.333333333334,NA
2022,Framboise,Nouméa,7453.333333333334,NA
2022,"Fruit De La Passion, Pomme-Liane",Dumbéa,650,886.25
2022,"Fruit De La Passion, Pomme-Liane",Koné,NA,835
2022,"Fruit De La Passion, Pomme-Liane",La Foa,NA,605
2022,"Fruit De La Passion, Pomme-Liane",Mont-Dore,NA,885.4761904761905
2022,"Fruit De La Passion, Pomme-Liane",Nouméa,787.5,912.0380434782609
2022,"Fruit De La Passion, Pomme-Liane",Païta,NA,859.5833333333334
2022,"Fruit Du Dragon, Pitaya",Bourail,NA,1005.7692307692307
2022,"Fruit Du Dragon, Pitaya",Dumbéa,985,983.6
2022,"Fruit Du Dragon, Pitaya",Koné,NA,1063.3333333333333
2022,"Fruit Du Dragon, Pitaya",La Foa,NA,1025.7692307692307
2022,"Fruit Du Dragon, Pitaya",Nouméa,518.2558139534884,801.9565217391304
2022,"Fruit Du Dragon, Pitaya",Païta,NA,706.3333333333334
2022,Fruit Exotique : Autres,Bourail,NA,210.31372549019608
2022,Fruit Exotique : Autres,Dumbéa,NA,249.2579365079365
2022,Fruit Exotique : Autres,Koné,NA,185.33333333333334
2022,Fruit Exotique : Autres,La Foa,NA,226.07843137254903
2022,Fruit Exotique : Autres,Mont-Dore,NA,353.35051546391753
2022,Fruit Exotique : Autres,Nouméa,NA,385.62080536912754
2022,Fruit Exotique : Autres,Païta,NA,459.8059701492537
2022,Fruit Frais : Autres,Nouméa,1359,NA
2022,Gingembre,Boulouparis,705,NA
2022,Gingembre,Bourail,890.8823529411765,NA
2022,Gingembre,Dumbéa,797.8303249097473,NA
2022,Gingembre,Koné,879.1071428571429,NA
2022,Gingembre,La Foa,916.9607843137255,NA
2022,Gingembre,Mont-Dore,706.19918699187,NA
2022,Gingembre,Nouméa,726.0013774104683,NA
2022,Gingembre,Païta,805.018691588785,NA
2022,Haricot Vert,Bourail,NA,935
2022,Haricot Vert,Dumbéa,1461.6666666666667,1029.6938775510205
2022,Haricot Vert,La Foa,NA,924.0909090909091
2022,Haricot Vert,Mont-Dore,1343.5714285714287,1157.4358974358975
2022,Haricot Vert,Nouméa,1333.0882352941176,1228.1809523809525
2022,Haricot Vert,Païta,825,1294.5
2022,Herbe Aromatique : Autres,Bourail,NA,140
2022,Herbe Aromatique : Autres,Dumbéa,NA,177.35416666666666
2022,Herbe Aromatique : Autres,La Foa,NA,170
2022,Herbe Aromatique : Autres,Mont-Dore,NA,165.97560975609755
2022,Herbe Aromatique : Autres,Nouméa,NA,184.04761904761904
2022,Herbe Aromatique : Autres,Païta,NA,162.6
2022,Igname,Boulouparis,NA,1140
2022,Igname,Bourail,NA,994.4418604651163
2022,Igname,Dumbéa,NA,920.56038647343
2022,Igname,Koné,NA,949.25
2022,Igname,La Foa,NA,964.2142857142857
2022,Igname,Mont-Dore,NA,980.66875
2022,Igname,Nouméa,NA,979.01953125
2022,Igname,Païta,NA,1067.7027027027027
2022,Kiwi,Boulouparis,837,NA
2022,Kiwi,Bourail,861.6129032258065,NA
2022,Kiwi,Dumbéa,732.283950617284,NA
2022,Kiwi,Koné,813.8636363636364,NA
2022,Kiwi,La Foa,804.8125,NA
2022,Kiwi,Mont-Dore,751.7830882352941,NA
2022,Kiwi,Nouméa,765.3693045563549,NA
2022,Kiwi,Païta,740.5608108108108,NA
2022,Letchi,Dumbéa,NA,1350
2022,Letchi,Nouméa,NA,1390.8333333333333
2022,Letchi,Païta,NA,2500
2022,Légume Frais : Autres,Dumbéa,944.8076923076923,NA
2022,Légume Frais : Autres,Mont-Dore,1112.9545454545455,NA
2022,Légume Frais : Autres,Nouméa,1103.4166666666667,NA
2022,Légume Vert : Autres,Bourail,1568.3333333333333,NA
2022,Légume Vert : Autres,Dumbéa,1180.945945945946,647.5
2022,Légume Vert : Autres,Koné,2295,NA
2022,Légume Vert : Autres,La Foa,1650,NA
2022,Légume Vert : Autres,Mont-Dore,1189.561403508772,1146.8181818181818
2022,Légume Vert : Autres,Nouméa,995.0151843817788,858.7596899224807
2022,Légume Vert : Autres,Païta,914.6296296296297,750
2022,"Mandarine, Clémentine",Boulouparis,725,NA
2022,"Mandarine, Clémentine",Bourail,781.9148936170212,761.8333333333334
2022,"Mandarine, Clémentine",Dumbéa,698.9627659574468,774.3931623931624
2022,"Mandarine, Clémentine",Koné,750.3846153846154,672.6
2022,"Mandarine, Clémentine",La Foa,686.2222222222222,669.2857142857143
2022,"Mandarine, Clémentine",Mont-Dore,763.8053691275168,780.3172413793103
2022,"Mandarine, Clémentine",Nouméa,985.1899641577061,778.0536585365853
2022,"Mandarine, Clémentine",Païta,682.0588235294117,754.2391304347826
2022,Mangue,Bourail,NA,850
2022,Mangue,Dumbéa,NA,617.1842105263158
2022,Mangue,Koné,NA,621
2022,Mangue,La Foa,NA,645
2022,Mangue,Mont-Dore,NA,640.2083333333334
2022,Mangue,Nouméa,NA,611.0869565217391
2022,Mangue,Païta,NA,521.4705882352941
2022,Manioc,Mont-Dore,NA,1295
2022,Maïs,Dumbéa,NA,348.39285714285717
2022,Maïs,Nouméa,NA,344.1666666666667
2022,Melon,Boulouparis,660,NA
2022,Melon,Bourail,660,723.1111111111111
2022,Melon,Dumbéa,646.9496855345911,743.6764705882352
2022,Melon,Koné,622.9545454545455,798.0952380952381
2022,Melon,La Foa,701.8888888888889,809.6511627906976
2022,Melon,Mont-Dore,658.0952380952381,796.40625
2022,Melon,Nouméa,649.5932203389831,761.3529411764706
2022,Melon,Païta,669.1666666666666,827.7727272727273
2022,Menthe,Boulouparis,NA,220
2022,Menthe,Bourail,NA,194.28
2022,Menthe,Dumbéa,NA,177.01438848920864
2022,Menthe,Koné,NA,205.45454545454547
2022,Menthe,La Foa,NA,194.125
2022,Menthe,Mont-Dore,NA,162.11764705882354
2022,Menthe,Nouméa,NA,168.53481894150417
2022,Menthe,Païta,NA,173.88
2022,Navet,Bourail,NA,527.3636363636364
2022,Navet,Dumbéa,NA,500.8390804597701
2022,Navet,Koné,NA,476.3888888888889
2022,Navet,La Foa,NA,509.67391304347825
2022,Navet,Mont-Dore,NA,548.2413793103449
2022,Navet,Nouméa,NA,549.9712389380531
2022,Navet,Païta,NA,548.4406779661017
2022,Nectarine,Bourail,931.4137931034483,NA
2022,Nectarine,Dumbéa,826.7796610169491,NA
2022,Nectarine,Koné,855.2777777777778,NA
2022,Nectarine,La Foa,888.6538461538462,NA
2022,Nectarine,Mont-Dore,790.1587301587301,NA
2022,Nectarine,Nouméa,656.8308823529412,NA
2022,Nectarine,Païta,843.6904761904761,NA
2022,Oignon Blanc,Dumbéa,NA,440.1578947368421
2022,Oignon Blanc,Mont-Dore,NA,470
2022,Oignon Blanc,Nouméa,541.7391304347826,482.23988439306356
2022,Oignon Blanc,Païta,543.8709677419355,470
2022,Oignon Jaune,Boulouparis,525,NA
2022,Oignon Jaune,Bourail,286.7647058823529,448.57142857142856
2022,Oignon Jaune,Dumbéa,270.03515625,433.768115942029
2022,Oignon Jaune,Koné,240.89285714285714,NA
2022,Oignon Jaune,La Foa,299.4117647058824,150
2022,Oignon Jaune,Mont-Dore,285.72614107883817,345.4
2022,Oignon Jaune,Nouméa,297.9312865497076,413
2022,Oignon Jaune,Païta,276.697247706422,387.9032258064516
2022,Oignon Rouge,Bourail,307.90697674418607,NA
2022,Oignon Rouge,Dumbéa,298.1159420289855,240
2022,Oignon Rouge,Koné,271.6666666666667,NA
2022,Oignon Rouge,La Foa,282.1111111111111,NA
2022,Oignon Rouge,Mont-Dore,676.4166666666666,NA
2022,Oignon Rouge,Nouméa,314.49333333333334,803.35
2022,Oignon Rouge,Païta,352.54901960784315,NA
2022,Orange,Boulouparis,390,NA
2022,Orange,Bourail,514.7435897435897,541.4444444444445
2022,Orange,Dumbéa,501.33862433862436,614.6635071090047
2022,Orange,Koné,513.9285714285714,552.3684210526316
2022,Orange,La Foa,521.3636363636364,553.6046511627907
2022,Orange,Mont-Dore,545.216,623.9182692307693
2022,Orange,Nouméa,988.7,597.9815668202765
2022,Orange,Païta,481.93548387096774,581.7674418604652
2022,"Pamplemousse, Pomélo",Bourail,770.5,501.38235294117646
2022,"Pamplemousse, Pomélo",Dumbéa,705.2868852459017,458.265306122449
2022,"Pamplemousse, Pomélo",Koné,625.4545454545455,463.4
2022,"Pamplemousse, Pomélo",La Foa,507.5,457.05882352941177
2022,"Pamplemousse, Pomélo",Mont-Dore,662.1538461538462,511.5503875968992
2022,"Pamplemousse, Pomélo",Nouméa,663.7505668934241,542.2255772646537
2022,"Pamplemousse, Pomélo",Païta,624.5555555555555,488
2022,Papaye,Bourail,NA,384.77272727272725
2022,Papaye,Dumbéa,385,326.0425531914894
2022,Papaye,Koné,NA,307.63157894736844
2022,Papaye,La Foa,NA,328.05970149253733
2022,Papaye,Mont-Dore,NA,327.463768115942
2022,Papaye,Nouméa,318.1818181818182,322.92721518987344
2022,Papaye,Païta,NA,341.7647058823529
2022,Pastèque,Boulouparis,NA,330
2022,Pastèque,Bourail,NA,390.75555555555553
2022,Pastèque,Dumbéa,559.4444444444445,397.71122994652404
2022,Pastèque,Koné,NA,374.54545454545456
2022,Pastèque,La Foa,NA,409.04761904761904
2022,Pastèque,Mont-Dore,430,385.2230215827338
2022,Pastèque,Nouméa,460.5308641975309,394.5776566757493
2022,Pastèque,Païta,451,389.8780487804878
2022,Patate Carry,Bourail,NA,678.9318181818181
2022,Patate Carry,Dumbéa,NA,737.6796536796537
2022,Patate Carry,Koné,NA,676.5384615384615
2022,Patate Carry,La Foa,NA,618.6
2022,Patate Carry,Mont-Dore,NA,767.3446327683616
2022,Patate Carry,Nouméa,NA,749.7538994800693
2022,Patate Carry,Païta,NA,763.7619047619048
2022,Patate Douce,Bourail,NA,669.953488372093
2022,Patate Douce,Dumbéa,NA,715.546875
2022,Patate Douce,Koné,NA,736.7647058823529
2022,Patate Douce,La Foa,NA,713.9024390243902
2022,Patate Douce,Mont-Dore,NA,795.582191780822
2022,Patate Douce,Nouméa,NA,760.0914634146342
2022,Patate Douce,Païta,NA,693.5692307692308
2022,Persil,Boulouparis,NA,200
2022,Persil,Dumbéa,NA,227.22222222222223
2022,Persil,Nouméa,NA,192.8470588235294
2022,Persil,Païta,NA,177.83333333333334
2022,Piment,Bourail,NA,535
2022,Piment,Dumbéa,NA,1695
2022,Piment,Koné,NA,616
2022,Piment,La Foa,NA,1793.75
2022,Piment,Mont-Dore,NA,1695
2022,Piment,Nouméa,NA,1549.954954954955
2022,Piment,Païta,NA,2254.6
2022,Poire,Boulouparis,395,NA
2022,Poire,Bourail,426.7525773195876,NA
2022,Poire,Dumbéa,457.46475195822455,NA
2022,Poire,Koné,478.2142857142857,NA
2022,Poire,La Foa,485.9047619047619,NA
2022,Poire,Mont-Dore,555.1904761904761,NA
2022,Poire,Nouméa,582.888064733648,NA
2022,Poire,Païta,510.50354609929076,NA
2022,Poireau,Bourail,1026.75,1029.8076923076924
2022,Poireau,Dumbéa,1067.375,1068.75
2022,Poireau,Koné,1021.5625,977
2022,Poireau,La Foa,1062.439024390244,1001.1363636363636
2022,Poireau,Mont-Dore,1091.6037735849056,1134.1869918699188
2022,Poireau,Nouméa,934.8903436988543,1082.9268292682927
2022,Poireau,Païta,1048.65,1060.2826086956522
2022,Poivron,Boulouparis,806.6666666666666,NA
2022,Poivron,Bourail,1140.4202898550725,990.9545454545455
2022,Poivron,Dumbéa,1090.2979591836734,1107.3498233215548
2022,Poivron,Koné,1051.590909090909,1090.909090909091
2022,Poivron,La Foa,1181.619718309859,1048.2222222222222
2022,Poivron,Mont-Dore,1204.7738693467336,1178.0505952380952
2022,Poivron,Nouméa,1129.5522113022114,1083.0062611806798
2022,Poivron,Païta,1196.2048192771085,1155.233870967742
2022,Pomme,Boulouparis,455,NA
